vendor_id,shipto_id,charge_account_id
27934,517,30446.6110.99999.432200.99999.999999
10876,526,10001.7050.99999.432000.99999.999999
11491,3,10005.4570.99999.432100.99999.999999
2398,2,10008.4570.99999.451100.99999.999999
147,508,10177.9999.99999.331261.99999.999999
4890,4,10232.9999.99999.141000.99999.999999
33350,526,10168.6110.99999.451211.99999.999999
31232,514,30491.4570.99999.430400.99999.999999
28602,517,30492.4570.99999.423500.99999.999999
40357,516,10170.6110.99999.451210.99999.999999
30013,514,30439.6110.99999.432120.99999.999999
29420,514,30491.4600.99999.432100.99999.999999
30515,514,30490.4760.99999.433200.99999.999999
33350,4,10225.6110.99999.451211.99999.999999
3139,526,10255.9999.99999.331261.99999.999999
5632,3,10143.6110.99999.440400.99999.999999
474590,506,30432.9999.99999.331261.99999.999999
3940,526,10001.6210.P1900.435800.99999.999999
3533,526,10148.9999.99999.141000.99999.999999
5517,514,10012.4570.99999.432700.99999.999999
789585,3,10001.6540.99999.436500.99999.999999
41593,526,10142.6120.50500.483900.99999.999999
28836,517,30446.6110.99999.432000.99999.999999
5891,3,10007.4760.99999.451200.99999.999999
5931,516,30450.9999.99999.210006.99999.999999
3357,511,10001.6210.P7000.438700.99999.999999
32069,509,30440.6110.99999.484200.99999.999999
32152,514,30433.9999.99999.210006.99999.999999
48450,526,10150.9999.99999.141000.99999.999999
4415,4,10228.9999.99999.141000.99999.999999
3577,514,30490.4490.99999.451232.99999.999999
494,516,10012.9999.99999.143004.99999.999999
29204,516,30492.4570.99999.451100.99999.999999
10139,510,10266.9999.99999.141000.99999.999999
31985,514,10014.4570.99999.432700.99999.999999
5501,507,10252.9999.99999.331001.99999.999999
691582,1,10015.9999.99999.143003.99999.999999
193,508,10174.6110.99999.432700.99999.999999
6254,511,10141.6110.99999.491200.99999.999999
47111,3,10137.9999.99999.141000.99999.999999
4032,526,10138.9999.99999.141000.99999.999999
771,516,10229.9999.99999.141000.99999.999999
45509,509,30440.9999.99999.210006.99999.999999
33350,509,10227.6110.99999.451303.99999.999999
56390,514,30448.6110.99999.451100.99999.999999
43948,526,20030.6210.R0200.435900.99999.999999
30869,516,30441.6110.99999.432700.99999.999999
40061,515,20495.4760.99999.432120.99999.999999
14611,508,10260.9999.99999.331261.99999.999999
9486,4,10189.9999.99999.141000.99999.999999
3533,526,10182.9999.99999.141000.99999.999999
4262,509,10262.9999.99999.141000.99999.999999
1069,526,10005.4570.99999.432700.99999.999999
10310,514,30491.4570.99999.430400.99999.999999
6371,514,10134.6110.99999.432000.99999.999999
61531,506,10150.6110.99999.440100.99999.999999
5716,517,10167.6110.99999.440200.99999.999999
3533,526,10158.9999.99999.141000.99999.999999
257598,526,10008.4570.99999.440100.99999.999999
3533,514,10180.9999.99999.141000.99999.999999
54250,517,10252.6110.99999.432000.99999.999999
9957,526,10005.9999.99999.331250.99999.999999
3577,514,30490.9999.99999.166600.99999.999999
147,4,10146.9999.99999.141000.99999.999999
11380,509,10006.5040.99999.451302.99999.999999
629,526,10011.9999.99999.331007.99999.999999
64846,506,30452.6110.99999.431800.99999.999999
29120,514,30436.6110.99999.432000.99999.999999
58914,526,20495.4520.99999.432110.99999.999999
5419,508,10008.4600.99999.460300.99999.999999
19166,514,10172.6110.99999.432000.99999.999999
15281,526,10005.4570.99999.451200.99999.999999
65260,508,10164.6110.99999.432000.99999.999999
52929,526,10003.4570.99999.432110.99999.999999
1379,3,10170.6110.99999.432000.99999.999999
397,5,10012.9999.99999.143006.99999.999999
1003,514,20495.9999.99999.182000.99999.999999
30502,514,30491.9999.99999.331261.99999.999999
41593,526,10008.4760.99999.432700.99999.999999
1003,526,10003.4610.99999.492000.99999.999999
6043,509,10228.9999.99999.141000.99999.999999
20688,516,10170.9999.99999.331029.99999.999999
26821,526,10146.9999.99999.141000.99999.999999
5865,3,10410.9999.99999.331001.99999.999999
474590,516,30441.9999.99999.331001.99999.999999
15125,507,30436.9999.99999.210006.99999.999999
4663,516,10007.4570.99999.431800.99999.999999
49128,507,30436.9999.99999.331261.99999.999999
3405,510,10139.9999.99999.331261.99999.999999
22555,514,10003.4750.99999.432301.99999.999999
40187,515,10129.6110.99999.432000.99999.999999
17774,3,10001.6210.P1000.436500.99999.999999
42436,526,10006.5040.99999.451302.99999.999999
30139,516,30031.6050.99999.482100.99999.999999
38708,507,10011.4760.99999.440400.99999.999999
15210,4,10170.6110.99999.451100.99999.999999
172,517,10190.9999.99999.141000.99999.999999
3598,4,10186.9999.99999.141000.99999.999999
5517,515,10158.6110.99999.432700.99999.999999
3357,507,10147.6120.82100.483900.99999.999999
68937,517,10135.6110.99999.491100.99999.999999
4333,3,10138.9999.99999.331261.99999.999999
28058,514,30448.9999.99999.210006.99999.999999
78593,514,30433.9999.99999.210006.99999.999999
72,526,10410.9999.99999.141000.99999.999999
474590,517,30452.9999.99999.331261.99999.999999
5723,516,10190.6110.99999.431800.99999.999999
1003,508,10157.6110.99999.432300.99999.999999
147,515,10168.9999.99999.141000.99999.999999
49388,509,30433.6110.99999.440600.99999.999999
33350,509,10158.6110.99999.451211.99999.999999
33350,509,10159.6110.99999.451211.99999.999999
84582,507,10011.4570.99999.432700.99999.999999
42436,3,10005.9999.99999.331250.99999.999999
771,526,10223.9999.99999.141000.99999.999999
3543,526,10001.6620.B2300.483900.99999.999999
28289,507,30442.9999.99999.210006.99999.999999
1834,508,10015.4810.99999.432700.99999.999999
3533,514,10406.9999.99999.141000.99999.999999
3533,3,10131.9999.99999.331261.99999.999999
2003,514,30491.4570.99999.451100.99999.999999
29543,509,30440.9999.99999.210006.99999.999999
4032,526,10134.9999.99999.141000.99999.999999
11267,514,10001.6540.99999.438700.99999.999999
9486,516,10123.9999.99999.141000.99999.999999
47111,3,10227.9999.99999.141000.99999.999999
494,4,10011.9999.99999.143008.99999.999999
30241,514,30491.4760.99999.421400.99999.999999
3533,3,10250.9999.99999.331261.99999.999999
3533,514,30454.9999.99999.331261.99999.999999
31221,506,30432.6110.99999.491200.99999.999999
33350,509,10137.6110.99999.451213.99999.999999
3543,508,10184.6120.17000.483900.99999.999999
23624,526,10196.9999.99999.331261.99999.999999
33350,526,10154.6110.99999.451303.99999.999999
3543,508,10244.6120.51100.483900.99999.999999
476590,3,10005.9999.99999.143002.99999.999999
33350,509,10189.6110.99999.451313.99999.999999
67902,510,30447.9999.99999.210006.99999.999999
28058,514,30437.6110.99999.490800.99999.999999
28493,516,30441.6110.99999.440400.99999.999999
34320,5,10147.6110.99999.410300.99999.999999
20688,517,10158.9999.99999.141000.99999.999999
3533,514,10181.9999.99999.331261.99999.999999
33350,526,10170.6110.99999.451303.99999.999999
27353,509,10162.9999.99999.141000.99999.999999
15073,514,10253.6120.85600.437300.99999.999999
26821,3,10168.9999.99999.331261.99999.999999
3533,3,10137.9999.99999.141000.99999.999999
3533,3,10137.9999.99999.331261.99999.999999
15410,506,30436.9999.99999.210006.99999.999999
2608,2,10192.6110.99999.440100.99999.999999
4415,508,10196.9999.99999.141000.99999.999999
1003,526,10146.6110.99999.432300.99999.999999
33350,516,10260.6110.99999.451304.99999.999999
1003,517,30446.6110.99999.432300.99999.999999
62513,506,30432.9999.99999.210006.99999.999999
42277,506,10406.9999.99999.141000.99999.999999
72,517,10410.9999.99999.141000.99999.999999
2259,526,10014.4520.99999.451200.99999.999999
3533,3,10184.9999.99999.141000.99999.999999
28670,526,30031.9999.99999.157001.99999.999999
3533,526,10160.9999.99999.141000.99999.999999
3440,517,30492.4340.99999.451200.99999.999999
4336,4,10154.9999.99999.141000.99999.999999
3940,526,10128.6120.88400.484200.99999.999999
4884,526,10138.6120.47400.483900.99999.999999
49415,3,10001.9999.99999.210995.99999.999999
4032,3,10134.9999.99999.141000.99999.999999
3940,526,10140.6120.49600.484200.99999.999999
15281,526,10015.9999.99999.331250.99999.999999
1190,1,10196.9999.99999.141000.99999.999999
17973,509,30031.6210.99999.435600.99999.999999
41261,514,10255.9999.99999.141000.99999.999999
456583,516,30492.4760.99999.451200.99999.999999
4223,3,10153.9999.99999.141000.99999.999999
1334,1,20495.9999.99999.210001.99999.999999
15082,4,10181.9999.99999.141000.99999.999999
11267,514,10001.6230.P9100.435300.99999.999999
3524,4,30492.4450.99999.451200.99999.999999
65981,514,30031.8110.99999.432500.99999.999999
39556,526,10004.9999.99999.331000.99999.999999
60650,2,10014.9999.99999.143017.99999.999999
4727,1,10015.9999.99999.143001.99999.999999
667,4,10139.9999.99999.141000.99999.999999
26821,509,30490.9999.99999.331250.99999.999999
771,507,10158.9999.99999.141000.99999.999999
20688,4,10170.9999.99999.141000.99999.999999
20417,3,10157.6110.99999.410300.99999.999999
2003,3,10005.9999.99999.143013.99999.999999
100581,3,10263.6110.99999.440300.99999.999999
33350,3,10152.6110.99999.451303.99999.999999
29187,514,10404.6110.99999.440300.99999.999999
2584,509,10179.9999.99999.141000.99999.999999
30796,514,30490.4570.99999.432100.99999.999999
26821,526,10229.9999.99999.141000.99999.999999
5891,514,10138.6110.99999.432700.99999.999999
2392,508,10154.9999.99999.141000.99999.999999
5926,517,10015.9999.99999.143008.99999.999999
72,3,10180.9999.99999.141000.99999.999999
136578,514,30490.9999.99999.182000.99999.999999
5760,526,10014.4750.99999.460300.99999.999999
3940,526,10192.6120.88300.484200.99999.999999
2231,526,10150.9999.99999.141000.99999.999999
28726,516,30492.4600.99999.451210.99999.999999
26821,3,10174.9999.99999.141000.99999.999999
5814,526,10188.6110.99999.451210.99999.999999
46480,526,10101.6110.99999.430200.99999.999999
41688,514,10011.4520.99999.451200.99999.999999
3533,3,10154.9999.99999.141000.99999.999999
291,3,10005.9999.99999.331250.99999.999999
3117,509,10144.9999.99999.141000.99999.999999
3940,526,10251.6120.19400.484200.99999.999999
27353,509,10134.9999.99999.141000.99999.999999
1121,526,10001.9999.99999.157001.99999.999999
22696,526,10138.6110.99999.440300.99999.999999
32152,509,30439.9999.99999.210006.99999.999999
33350,526,10138.6110.99999.451211.99999.999999
771,516,10154.9999.99999.141000.99999.999999
667,4,10177.9999.99999.141000.99999.999999
971,508,10250.9999.99999.141000.99999.999999
26821,3,10162.9999.99999.141000.99999.999999
27353,2,10256.9999.99999.331261.99999.999999
3357,3,20030.6210.G4400.435800.99999.999999
5143,3,10181.9999.99999.141000.99999.999999
30857,514,30433.6120.30905.484200.99999.999999
506,517,10153.6110.99999.440400.99999.999999
27353,508,10235.9999.99999.141000.99999.999999
30241,509,30437.6120.30602.484200.99999.999999
541,3,10001.7050.99999.460100.99999.999999
34320,1,10160.6110.99999.491200.99999.999999
26932,3,10226.9999.99999.141000.99999.999999
5627,4,10254.9999.99999.141000.99999.999999
11585,508,30445.9999.99999.331261.99999.999999
27353,3,10142.9999.99999.141000.99999.999999
54873,526,10410.9999.99999.331261.99999.999999
29393,511,30490.9999.99999.331250.99999.999999
3357,526,10001.6620.B3100.483900.99999.999999
3357,526,10176.6120.42100.483900.99999.999999
4461,3,10260.6110.99999.433200.99999.999999
27974,514,30491.9999.99999.331250.99999.999999
3306,526,10192.9999.99999.331261.99999.999999
4415,526,10224.9999.99999.141000.99999.999999
1492,514,30440.6110.99999.484200.99999.999999
3357,516,10001.6230.P9000.435800.99999.999999
3774,3,10255.9999.99999.141000.99999.999999
29476,514,30455.9999.99999.210006.99999.999999
56390,514,30435.9999.99999.210006.99999.999999
26821,3,10139.9999.99999.331261.99999.999999
43948,526,20030.6210.R2500.435900.99999.999999
474590,514,30453.9999.99999.210006.99999.999999
5723,3,10146.6110.99999.431800.99999.999999
30280,516,30431.6110.99999.432000.99999.999999
28102,514,30031.9999.99999.211112.99999.999999
2003,3,10005.9999.99999.143008.99999.999999
5667,3,10189.6110.99999.440200.99999.999999
30327,517,30452.6110.99999.440100.99999.999999
56532,516,30491.9999.99999.331250.99999.999999
419605,526,10001.9999.99999.182000.99999.999999
68602,517,30492.9999.99999.159500.99999.999999
9486,4,10123.9999.99999.141000.99999.999999
3686,526,30435.9999.99999.210006.99999.999999
14347,526,10265.9999.99999.141000.99999.999999
72,510,10140.9999.99999.331261.99999.999999
28056,514,30448.9999.99999.331261.99999.999999
20417,518,10170.6110.99999.491200.99999.999999
3139,3,10410.9999.99999.141000.99999.999999
30316,514,30490.4520.99999.451500.99999.999999
935584,514,10001.8200.99999.451312.99999.999999
17360,508,30450.9999.99999.210006.99999.999999
20801,514,10235.9999.99999.141000.99999.999999
5792,526,10410.9999.99999.141000.99999.999999
47924,3,10232.9999.99999.141000.99999.999999
41688,1,10015.4570.99999.432700.99999.999999
3543,1,10001.6620.B2300.483900.99999.999999
3664,516,10008.4490.99999.451200.99999.999999
34320,2,10160.6110.99999.491200.99999.999999
4969,508,10154.9999.99999.141000.99999.999999
17774,526,30031.6540.99999.436500.99999.999999
33631,4,10008.4600.99999.460300.99999.999999
29392,516,30492.4570.99999.451100.99999.999999
19657,4,10011.4570.99999.432100.99999.999999
23921,3,10177.9999.99999.141000.99999.999999
2082,513,10262.9999.99999.141000.99999.999999
3533,526,10242.9999.99999.141000.99999.999999
18662,2,10152.6110.99999.451100.99999.999999
28353,514,30490.9999.99999.182000.99999.999999
5499,514,10012.9999.99999.143008.99999.999999
4223,4,10148.9999.99999.141000.99999.999999
4297,4,10172.9999.99999.141000.99999.999999
30117,514,30437.9999.99999.331001.99999.999999
23629,507,10011.9999.99999.143008.99999.999999
5143,509,10255.9999.99999.141000.99999.999999
517,3,10194.9999.99999.141000.99999.999999
5143,3,10169.9999.99999.141000.99999.999999
26821,3,10186.9999.99999.141000.99999.999999
26821,526,10194.9999.99999.331261.99999.999999
5891,514,10014.4520.99999.432100.99999.999999
3157,3,10005.9999.99999.143015.99999.999999
3533,3,10234.9999.99999.141000.99999.999999
1009,510,10229.9999.99999.141000.99999.999999
30172,526,30437.6110.99999.491200.99999.999999
29160,508,30031.9999.99999.211112.99999.999999
29903,514,30490.4490.99999.451231.99999.999999
5244,516,30435.9999.99999.210006.99999.999999
67642,1,10015.4570.99999.432000.99999.999999
9867,5,10012.9999.99999.143008.99999.999999
49415,526,10250.6120.82800.483900.99999.999999
4262,1,10164.9999.99999.141000.99999.999999
3440,2,10014.4570.99999.432700.99999.999999
29996,526,30031.9999.99999.211112.99999.999999
44957,3,10169.6110.99999.432000.99999.999999
29088,517,30452.9999.99999.331261.99999.999999
5143,3,10144.9999.99999.141000.99999.999999
5244,509,30433.9999.99999.210006.99999.999999
35196,515,30491.9999.99999.331250.99999.999999
24337,3,10001.6060.99999.436500.99999.999999
5926,1,10015.9999.99999.143008.99999.999999
3306,514,10178.9999.99999.141000.99999.999999
28323,514,30491.4570.99999.451200.99999.999999
26821,526,10252.9999.99999.321290.99999.999999
26821,526,10131.9999.99999.141000.99999.999999
8935,514,30031.9999.99999.211122.99999.999999
29393,514,30490.4490.99999.451224.99999.999999
30314,509,10406.6110.99999.440100.99999.999999
5627,517,10164.9999.99999.141000.99999.999999
30805,514,30443.6110.99999.432400.99999.999999
948582,3,10001.8050.99999.432500.99999.999999
3732,514,10232.9999.99999.331261.99999.999999
63528,509,30440.9999.99999.331001.99999.999999
63528,510,30447.6110.99999.490800.99999.999999
6065,526,10020.8150.99999.432500.99999.999999
3533,514,10244.9999.99999.141000.99999.999999
833588,526,10005.9999.99999.182000.99999.999999
22677,514,10011.4570.99999.451200.99999.999999
40504,3,10139.6110.99999.440400.99999.999999
156578,4,10265.9999.99999.141000.99999.999999
517,508,10194.9999.99999.141000.99999.999999
27353,526,10174.9999.99999.141000.99999.999999
27353,526,10174.9999.99999.331261.99999.999999
311,516,10234.9999.99999.141000.99999.999999
11491,2,10014.9999.99999.143008.99999.999999
102,1,10015.9999.99999.143019.99999.999999
1029581,4,10011.4570.99999.432000.99999.999999
425,514,10223.6110.99999.451700.99999.999999
27926,4,20495.9999.99999.210303.99999.999999
27922,514,30031.9999.99999.211112.99999.999999
10139,4,10176.9999.99999.331261.99999.999999
34320,3,10151.6110.99999.491200.99999.999999
41753,509,20495.4540.99999.430300.99999.999999
34320,2,10128.6110.99999.491200.99999.999999
2600,3,10001.7030.99999.460100.99999.999999
3533,3,10410.9999.99999.141000.99999.999999
30117,509,30440.9999.99999.210006.99999.999999
14916,3,10410.6110.99999.410300.99999.999999
494,3,10005.9999.99999.143004.99999.999999
33350,4,10242.6110.99999.451303.99999.999999
26821,3,10144.9999.99999.331261.99999.999999
4423,3,10182.6110.99999.440100.99999.999999
763584,3,10001.8210.99999.421300.99999.999999
27353,1,10160.9999.99999.331261.99999.999999
26821,3,10255.9999.99999.331261.99999.999999
22312,4,10153.9999.99999.321290.99999.999999
5143,3,10171.9999.99999.331261.99999.999999
42436,3,10011.5030.99999.491600.99999.999999
7673,516,10001.7210.99999.491200.99999.999999
63528,516,30441.6110.99999.484200.99999.999999
5357,3,10235.6110.99999.440400.99999.999999
271582,4,10007.9999.99999.143000.99999.999999
33350,4,10146.6110.99999.451211.99999.999999
389,514,30490.9999.99999.143000.99999.999999
4969,4,10410.9999.99999.331261.99999.999999
427586,3,10266.6110.99999.440100.99999.999999
3306,3,10131.9999.99999.141000.99999.999999
11267,3,10001.6540.99999.435300.99999.999999
23820,3,10146.6110.99999.440100.99999.999999
4333,3,10168.9999.99999.141000.99999.999999
3543,1,10226.6120.19100.483900.99999.999999
15082,4,10232.9999.99999.141000.99999.999999
5179,508,10235.9999.99999.331261.99999.999999
811581,514,30491.9999.99999.331250.99999.999999
6254,515,10141.6110.99999.491200.99999.999999
17360,526,30434.9999.99999.210006.99999.999999
359587,506,30442.9999.99999.210006.99999.999999
5143,3,10250.9999.99999.141000.99999.999999
25604,4,10224.9999.99999.331261.99999.999999
1904,3,10167.9999.99999.141000.99999.999999
4262,3,10410.9999.99999.141000.99999.999999
359587,526,30432.9999.99999.331261.99999.999999
3598,1,10226.9999.99999.141000.99999.999999
15082,3,10129.9999.99999.141000.99999.999999
10139,1,10198.9999.99999.331261.99999.999999
14611,1,10138.9999.99999.141000.99999.999999
8678,3,10232.6110.99999.440100.99999.999999
1262,3,10255.6110.99999.440200.99999.999999
5143,3,10190.9999.99999.331261.99999.999999
359587,506,30445.6110.99999.484200.99999.999999
31212,512,30031.9999.99999.211112.99999.999999
14813,3,10001.7030.99999.432301.99999.999999
72,3,10235.9999.99999.331261.99999.999999
5627,4,10251.9999.99999.141000.99999.999999
30582,517,30446.9999.99999.210006.99999.999999
155579,514,30490.4490.99999.451225.99999.999999
3306,514,30446.9999.99999.210006.99999.999999
10139,3,10232.9999.99999.141000.99999.999999
47795,526,30448.6110.99999.430900.99999.999999
3533,3,10247.9999.99999.141000.99999.999999
25029,3,10012.9999.99999.331250.99999.999999
25029,3,10007.9999.99999.331250.99999.999999
23006,3,10171.6110.99999.431800.99999.999999
11252,516,30431.9999.99999.210006.99999.999999
63503,514,30490.4490.99999.451250.99999.999999
3533,3,10179.9999.99999.331261.99999.999999
55512,4,10163.9999.99999.141000.99999.999999
3533,3,10188.9999.99999.331261.99999.999999
3313,3,10005.4570.99999.432700.99999.999999
3732,5,10254.9999.99999.141000.99999.999999
4690,3,10001.9999.99999.182000.99999.999999
5410,3,10232.9999.99999.331261.99999.999999
26532,3,10001.8170.99999.451100.99999.999999
2614,3,10153.9999.99999.141000.99999.999999
26678,3,10181.6110.99999.451210.99999.999999
3533,3,10123.9999.99999.331261.99999.999999
22477,3,10247.6110.99999.440200.99999.999999
28656,514,30491.4570.99999.491800.99999.999999
1904,3,10159.9999.99999.141000.99999.999999
28654,514,30490.4570.99999.431800.99999.999999
4118,4,10011.9999.99999.143002.99999.999999
14347,3,10227.9999.99999.141000.99999.999999
1904,3,10410.9999.99999.141000.99999.999999
5515,4,10171.6110.99999.440200.99999.999999
2219,3,10410.9999.99999.141000.99999.999999
27353,3,10172.9999.99999.141000.99999.999999
3139,3,10232.9999.99999.331261.99999.999999
5143,3,10259.9999.99999.331261.99999.999999
691582,1,10015.9999.99999.331250.99999.999999
4262,4,10255.9999.99999.141000.99999.999999
231585,514,30031.6210.99999.435300.99999.999999
84582,4,10011.4570.99999.432700.99999.999999
3533,4,10241.9999.99999.141000.99999.999999
2048,3,10003.4610.99999.432301.99999.999999
30062,514,30432.6110.99999.491200.99999.999999
1140,5,10173.6110.99999.440300.99999.999999
2082,3,10151.9999.99999.141000.99999.999999
673,2,10251.9999.99999.141000.99999.999999
38461,508,30031.9999.99999.211112.99999.999999
3533,3,10150.9999.99999.331261.99999.999999
68607,1,10177.9999.99999.141000.99999.999999
9943,2,10014.9999.99999.331250.99999.999999
15410,509,30440.9999.99999.331261.99999.999999
9309,4,10011.4570.99999.432000.99999.999999
3306,3,10185.9999.99999.331261.99999.999999
45072,514,30454.9999.99999.210006.99999.999999
771,4,10167.9999.99999.141000.99999.999999
15082,3,10234.9999.99999.141000.99999.999999
5891,3,10254.6110.99999.432700.99999.999999
2082,3,10252.9999.99999.141000.99999.999999
771,4,10126.9999.99999.141000.99999.999999
2614,3,10123.9999.99999.141000.99999.999999
474590,512,30031.9999.99999.211134.99999.999999
2614,3,10167.9999.99999.141000.99999.999999
6371,3,10251.6110.99999.432000.99999.999999
5244,509,30454.9999.99999.210006.99999.999999
26821,3,10176.9999.99999.141000.99999.999999
40962,5,20495.9999.99999.335000.99999.999999
5891,3,20495.4760.99999.432100.99999.999999
27353,3,10148.9999.99999.141000.99999.999999
3306,510,30447.9999.99999.210006.99999.999999
5865,3,10153.9999.99999.141000.99999.999999
5545,4,10011.4570.99999.432700.99999.999999
14916,3,10262.6110.99999.410300.99999.999999
490586,3,10001.8280.99999.432000.99999.999999
23629,1,10015.9999.99999.331250.99999.999999
22329,3,10141.9999.99999.141000.99999.999999
3686,510,30454.9999.99999.210006.99999.999999
5613,514,30446.9999.99999.210006.99999.999999
29570,516,30443.9999.99999.210006.99999.999999
28248,514,30031.9999.99999.211112.99999.999999
4333,4,10235.9999.99999.331261.99999.999999
5143,3,10142.9999.99999.331261.99999.999999
43528,1,10011.9999.99999.143019.99999.999999
102,1,10015.9999.99999.143012.99999.999999
3533,3,10134.9999.99999.141000.99999.999999
1190,5,10224.9999.99999.331261.99999.999999
2390,3,10006.5040.99999.451302.99999.999999
5021,2,10234.6110.99999.432000.99999.999999
5244,3,10151.9999.99999.141000.99999.999999
407587,3,10015.9999.99999.143003.99999.999999
536581,4,10252.6110.99999.491500.99999.999999
66457,3,10224.6110.99999.432000.99999.999999
27353,512,10143.9999.99999.331261.99999.999999
28053,509,30031.9999.99999.211112.99999.999999
4727,4,10011.9999.99999.331250.99999.999999
30139,508,30031.6050.99999.482100.99999.999999
41688,1,10015.4600.99999.460100.99999.999999
41688,1,10015.4600.99999.460300.99999.999999
29018,517,30492.4450.99999.432100.99999.999999
3357,4,10001.6620.11400.483900.99999.999999
3357,3,10001.6210.P0900.435800.99999.999999
5244,516,30439.9999.99999.331261.99999.999999
3949,514,30031.9999.99999.211112.99999.999999
29476,514,30031.9999.99999.211112.99999.999999
1411,4,20495.9999.99999.210001.99999.999999
4262,4,10164.9999.99999.141000.99999.999999
28268,506,30432.6110.99999.451100.99999.999999
3251,2,10142.6110.99999.440100.99999.999999
909585,3,10001.7030.99999.432000.99999.999999
15162,516,30031.9999.99999.211112.99999.999999
30232,516,30031.9999.99999.211112.99999.999999
10139,2,10185.9999.99999.331261.99999.999999
14710,3,10130.9999.99999.331261.99999.999999
5143,3,10123.9999.99999.331261.99999.999999
24047,1,10161.6110.99999.431800.99999.999999
68937,4,10235.6110.99999.491200.99999.999999
68941,3,10159.9999.99999.331007.99999.999999
2082,4,10185.9999.99999.141000.99999.999999
28022,509,30490.4570.99999.432120.99999.999999
1411,4,10012.5030.99999.491600.99999.999999
32733,512,30492.9999.99999.141000.99999.999999
31120,516,30492.9999.99999.159500.99999.999999
757585,526,30031.9999.99999.211119.99999.999999
29663,512,30452.9999.99999.210006.99999.999999
3357,4,10011.9999.99999.214120.99999.999999
27922,516,30031.9999.99999.211112.99999.999999
60951,4,10011.4570.99999.451100.99999.999999
9474,4,10125.9999.99999.331261.99999.999999
3306,3,10159.9999.99999.141000.99999.999999
38998,2,10014.9999.99999.143039.99999.999999
3296,5,10167.6110.99999.440100.99999.999999
4461,1,10194.9999.99999.147300.99999.999999
26821,3,10145.9999.99999.331261.99999.999999
3774,3,10167.9999.99999.141000.99999.999999
27353,2,10139.9999.99999.331261.99999.999999
3139,3,10247.9999.99999.331261.99999.999999
58914,2,10011.4570.99999.432700.99999.999999
4262,1,10137.9999.99999.141000.99999.999999
1975,1,10139.9999.99999.331261.99999.999999
5716,3,10167.6110.99999.440200.99999.999999
102,3,10005.9999.99999.143002.99999.999999
32699,509,30031.9999.99999.211112.99999.999999
362,3,10008.4490.99999.451200.99999.999999
30325,514,30446.6110.99999.431100.99999.999999
30274,509,30031.9999.99999.211112.99999.999999
3577,517,30490.4490.99999.451200.99999.999999
5419,3,10007.4570.99999.460300.99999.999999
5143,3,10179.9999.99999.331261.99999.999999
4358,3,10151.6110.99999.440200.99999.999999
5143,3,10407.9999.99999.331261.99999.999999
17272,3,10001.7050.99999.432000.99999.999999
15073,4,10158.6120.83800.484200.99999.999999
5143,3,10176.9999.99999.331261.99999.999999
506,3,10176.6110.99999.440400.99999.999999
28071,514,30436.9999.99999.210006.99999.999999
62513,515,30432.9999.99999.210006.99999.999999
11252,509,30440.9999.99999.331261.99999.999999
26821,3,10167.9999.99999.331261.99999.999999
29570,514,30431.9999.99999.210006.99999.999999
291,3,10005.9999.99999.331000.99999.999999
1776,3,10001.9999.99999.182000.99999.999999
5244,3,10144.9999.99999.141000.99999.999999
9309,1,10015.4520.99999.432000.99999.999999
5627,4,10160.9999.99999.331261.99999.999999
28102,514,30031.9999.99999.211122.99999.999999
5143,3,10181.9999.99999.331261.99999.999999
5244,3,10192.9999.99999.141000.99999.999999
1190,3,10174.9999.99999.331261.99999.999999
28006,506,30431.6110.99999.491200.99999.999999
29352,506,30490.4520.99999.451200.99999.999999
30389,509,30433.9999.99999.210006.99999.999999
35163,3,10157.9999.99999.141000.99999.999999
536581,3,10135.9999.99999.182000.99999.999999
3003,3,10005.4570.99999.432700.99999.999999
5143,3,10188.9999.99999.331261.99999.999999
72,4,10159.9999.99999.141000.99999.999999
37615,2,10014.4570.99999.432800.99999.999999
40629,4,10011.9999.99999.143007.99999.999999
31212,516,30435.9999.99999.210006.99999.999999
1190,5,10228.9999.99999.141000.99999.999999
8548,3,10125.6120.88800.451301.99999.999999
2721,4,10254.9999.99999.331261.99999.999999
3357,4,10001.6210.P0900.435900.99999.999999
7172,3,10007.4520.99999.451200.99999.999999
28693,514,30490.4600.99999.432100.99999.999999
27971,514,30031.9999.99999.211112.99999.999999
21085,1,10015.4570.99999.433200.99999.999999
27353,3,10151.9999.99999.331261.99999.999999
30501,514,30436.9999.99999.210006.99999.999999
1831,3,10005.9999.99999.331000.99999.999999
30172,526,30491.4570.99999.410300.99999.999999
8935,514,30492.4570.99999.451100.99999.999999
4297,516,30490.9999.99999.141013.99999.999999
11380,2,10006.5040.99999.451302.99999.999999
8554,3,10244.9999.99999.141000.99999.999999
102,3,10005.9999.99999.143009.99999.999999
304583,509,30031.6210.99999.435100.99999.999999
29378,514,30453.9999.99999.210006.99999.999999
139578,3,10170.6110.99999.451211.99999.999999
3357,4,10001.6210.P0400.435900.99999.999999
27353,3,10169.9999.99999.331261.99999.999999
28766,517,30490.4520.99999.451200.99999.999999
28840,514,30437.9999.99999.331001.99999.999999
2721,4,10184.9999.99999.141000.99999.999999
31087,516,30031.9999.99999.211112.99999.999999
192588,3,10179.6120.38200.483900.99999.999999
23131,513,30491.9999.99999.143008.99999.999999
4262,1,10254.9999.99999.141000.99999.999999
29919,514,30031.9999.99999.211112.99999.999999
31212,516,30437.9999.99999.210006.99999.999999
31194,1,10249.6110.99999.432700.99999.999999
